Date,Optimized Regime Strategy,Basic Regime (upper bound),60/40 Benchmark,S&P 500,Nasdaq 100 (QQQ),All Weather
2014-11-07,4.0530907549279185,3.0103145164201424,1.9376338215167876,2.05778149677912,2.7660562954373367,1.9482522411175256
2014-11-10,4.045607984275388,3.0126514011127803,1.939459201697516,2.064257860585766,2.775857662189663,1.9370961434237968
2014-11-11,4.061973334224603,3.0193870604121402,1.940954344520466,2.0662817242753433,2.7845705435542976,1.9410281972730812
2014-11-12,4.057585434240952,3.0177202597686685,1.9397699563926325,2.0640554742168087,2.789470886139795,1.938468507169318
2014-11-13,4.069697442441091,3.0233799134236383,1.9414361802644946,2.0663827290181382,2.8014494508612806,1.9389811549597193
2014-11-14,4.103199781234332,3.039749037909328,1.9424288838360542,2.0668885064988483,2.8101611962570283,1.948725578555346
2014-11-17,4.091535987299697,3.0333338125144462,1.9422513030275692,2.068204206338758,2.8017218562004254,1.9456627401880215
2014-11-18,4.134342770747869,3.0593180940654237,1.94968754815562,2.0801459443156833,2.8226847988505814,1.9520556684109427
2014-11-19,4.106123874401652,3.045449283486382,1.9459629407670973,2.076805438577775,2.8098892453054383,1.9428758512214992
2014-11-20,4.132902989500257,3.0600307315373803,1.9494324991733365,2.0804495238691194,2.822413756674102,1.9512259170774688
2014-11-21,4.158502161216957,3.0745063708391243,1.9566142060372325,2.091581339486846,2.827857092387668,1.9618908127231398
2014-11-24,4.1820460524385155,3.0893114993444035,1.9601944621088,2.0974512979533566,2.849910565169513,1.962889019986069
2014-11-25,4.188806850438174,3.0916388177199603,1.9610542520807022,2.0959332117444895,2.8542660970767213,1.9693838865094184
2014-11-26,4.218962798606552,3.112542145271532,1.964705575544142,2.1012962620801843,2.8727787548372397,1.9729177036965844
2014-11-28,4.209226503225801,3.109688579803143,1.9646318737903494,2.096843950404799,2.8861195734482266,1.968349427592832
2014-12-01,4.18679779860824,3.0976597006492677,1.954672359461899,2.0822710011897385,2.8534491082530637,1.9678505348357225
2014-12-02,4.195373478717272,3.105356373051851,1.9606904697870933,2.095730071608794,2.864884225458925,1.957770931176682
2014-12-03,4.225753467754676,3.1263862560315925,1.9645216746487286,2.103826657017208,2.870055837414679,1.9638643087713201
2014-12-04,4.226585571893909,3.1252734029308304,1.9655796120275657,2.1014984600074573,2.8686951738816213,1.969809594107304
2014-12-05,4.220499533061079,3.127594515624965,1.9641538126757463,2.1049395936047914,2.8689668976394334,1.9623213839802363
2014-12-08,4.198142885675304,3.1114020371080797,1.958213501641985,2.0908727987538094,2.8485489928613443,1.9681437312504029
2014-12-09,4.219559563691205,3.1211500513998334,1.9586291526979884,2.0894560941711053,2.857533143596237,1.9769967064896763
2014-12-10,4.156289329612442,3.082551473561874,1.9411421907767186,2.055959454133447,2.812612162727998,1.9720194387338794
2014-12-11,4.17242061967431,3.092649019809977,1.946765074846459,2.0663827290181374,2.825951845370098,1.9760661704503686
2014-12-12,4.125111212494915,3.0611141544831244,1.9303608430901285,2.0329869052815894,2.7951879903551697,1.9780642164396647
2014-12-15,4.06933517660354,3.0319260926035776,1.9203092885005253,2.0190218689401394,2.766329382357812,1.9650802917723718
2014-12-16,4.034023356780892,3.0098244120057887,1.9129503105532872,2.00283039409847,2.721952984974085,1.9714425009219867
2014-12-17,4.098117555260732,3.050532440205859,1.9344833384909192,2.0420952340931073,2.771502130282454,1.9738743132850378
2014-12-18,4.18406974537295,3.1039910291719135,1.9611523049163746,2.0925932713316344,2.8382034970120604,1.9734719645542453
2014-12-19,4.1995647567936825,3.1113471935967003,1.967441579675573,2.1014973293573513,2.8506912029887785,1.9893958243934473
2014-12-22,4.208338403167211,3.11886342650605,1.9740854150777325,2.111164387762873,2.857796461184283,1.987613193962597
2014-12-23,4.191607677776444,3.1136847235403042,1.9720375903184797,2.114013437588079,2.8476854293133127,1.9719301507852103
2014-12-24,4.195248738264066,3.1157637923712285,1.9730076279344329,2.114217143048827,2.8501450291478254,1.9745935000132555
2014-12-26,4.226238163276954,3.1317249023749754,1.977184628837689,2.121033832537352,2.8703661841146566,1.9823768478203287
